time_ns,node_id,src_ip,src_port,dst_ip,dst_port,priority,rate_bps,cc_tag
2001075638,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001076385,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001077717,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001078045,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001080618,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001080701,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001082029,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001084519,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001084685,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001086013,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001087345,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001087926,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001088009,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001088337,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001089665,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001090993,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001092902,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001093649,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001094981,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001095309,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001097882,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001097965,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001099293,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001101783,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001101949,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001103277,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001104609,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001105190,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001105273,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001105601,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001106929,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001108257,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001110166,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001110913,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001112245,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001112573,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001115146,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001115229,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001116557,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001119047,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001119213,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001120541,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001121873,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001122454,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001122537,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001122865,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001124193,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001125521,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001127430,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001128177,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001129509,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001129837,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001132410,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001132493,5,0.5,10000,0.1,100,3,100000000000,DCQCN
